Type,ID,Title,Keyword,Associated Commits,Files
Commit,8ee8bc2767abb552fc613972e296bd7cf4fc5b56,"Improve libfuzz integration (#2916)

- Allow command line tools to build together with libfuzzer driver.
  Compile everything with `-fsanitize=fuzzer-no-link` to prevent
  linking in libfuzzers's `main` symbol in all executables (causing
  duplicate symbol errors in command line tools), and add
  `-fsanitize=fuzzer` to the libfuzzer driver only.

- Make ASan optional when building with libfuzzer to allow the user
  to choose freely from available sanitizers (e.g., UBSan, MSan,
  HWASan).

- Stabilize libfuzzer by resetting PRNG seed at every invocation.

JerryScript-DCO-1.0-Signed-off-by: Akos Kiss akiss@inf.u-szeged.hu",prevent,,"CMakeLists.txt, docs/01.GETTING-STARTED.md, jerry-main/CMakeLists.txt, jerry-main/libfuzzer.c"
Commit,b6fc4e13ae882d297d3b9768e7bb0f2de9c43cfc,"Fix rounding issue (#2890)

Fixes #2802

JerryScript-DCO-1.0-Signed-off-by: Daniella Barsony bella@inf.u-szeged.hu",issue,,"jerry-core/ecma/base/ecma-helpers-conversion.c, tests/jerry/arithmetics-bignums.js, tests/jerry/regression-test-issue-2802.js"
Commit,57f08ee70e983d6f4eaec715da912ba132ecb9a0,"Add NuttX specific port implementation. (#2864)

The NuttX target has been problematic for some time, due to the fact
that NuttX apps are built with NuttX's own libc implementation, while
the default-port in JerryScript was compiled with the host libc, which
caused a mismatch between the two.

In order to work around this issue, most of the port implementation is already
duplicated in the NuttX target's jerry_main.c.

This PR adds a NuttX specific port implementation by moving the already
implemented port functions from jerry_main into a separate file, adding
implementation for the missing functions, and disabling the default-port
in JerryScript.

Co-authored-by: Marko Fabo <mfabo@inf.u-szeged.hu>
JerryScript-DCO-1.0-Signed-off-by: Marko Fabo mfabo@inf.u-szeged.hu
JerryScript-DCO-1.0-Signed-off-by: Dániel Bátyai dbatyai@inf.u-szeged.hu",issue,,"targets/nuttx-stm32f4/Makefile, targets/nuttx-stm32f4/Makefile.travis, targets/nuttx-stm32f4/jerry_main.c, targets/nuttx-stm32f4/jerry_port.c"
Commit,3ec6b68063a8b39e0b3c917614df6ce8c81f358d,"Clear top module context after local variables have been imported (#2859)

This fixes an assertion failure which was caused by incorrectly importing
the same variables multiple times.

Co-authored-by: Marko Fabo <mfabo@inf.u-szeged.hu>
JerryScript-DCO-1.0-Signed-off-by: Marko Fabo mfabo@inf.u-szeged.hu
JerryScript-DCO-1.0-Signed-off-by: Dániel Bátyai dbatyai@inf.u-szeged.hu",failure,,"jerry-core/vm/vm.c, tests/jerry/es2015/module-import-04.js"
Commit,806b9f05c0c5f216a9a56a4b57a46f2701c174ec,"Fixed build failure caused by conversion warning with GCC-5.4 (#2839)

JerryScript-DCO-1.0-Signed-off-by: László Langó llango.u-szeged@partner.samsung.com",failure,,jerry-core/ecma/base/ecma-helpers-string.c
Commit,760fc4fb951091b8a3e4fce8dee080893ba6ba6e,"Remove incorrect assertions from class construction instructions (#2827)

A class expression can be part of any kind of expression since the asserts for the stack position calculation were incorrect.
This patch fixes #2819.

JerryScript-DCO-1.0-Signed-off-by: Robert Fancsik frobert@inf.u-szeged.hu",incorrect,,"jerry-core/vm/vm.c, tests/jerry/es2015/regression-test-issue-2819.js"
Commit,d2931c6e40193f63d143d5abf9a7c64ab8653dd9,"Rework Map object (#2760)

This patch reworks the core of the builtin Map object.

Advantages:
 - Provide sublinear access time for the elements via Lcache and property hashmap
 - This implementation is suitable for the builtin Set object as well

Also add the missing 'forEach' routine for the builtin object as well.

JerryScript-DCO-1.0-Signed-off-by: Robert Fancsik frobert@inf.u-szeged.hu",access,,"jerry-core/ecma/base/ecma-gc.c, jerry-core/ecma/base/ecma-globals.h, jerry-core/ecma/base/ecma-helpers-string.c, jerry-core/ecma/base/ecma-helpers.h, jerry-core/ecma/builtin-objects/ecma-builtin-map-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-map-prototype.inc.h, jerry-core/ecma/operations/ecma-conversion.c, jerry-core/ecma/operations/ecma-conversion.h, jerry-core/ecma/operations/ecma-map-object.c, jerry-core/ecma/operations/ecma-map-object.h, jerry-core/lit/lit-magic-strings.h, jerry-core/lit/lit-magic-strings.inc.h, tests/jerry/es2015/map-prototype-foreach.js, tests/jerry/es2015/map.js"
Commit,40f7b1c27fa79568deb5a473b60397ea52b787f7,"Rework usages/naming of configuration macros [part 1] (#2793)

There are quite a few configuration macros in the project.
As discussed in the #2520 issue there are a few awkward constructs.

Main changes:

* Renamed all CONFIG_DISABLE_<name>_BUILTIN macro to JERRY_BUILTIN_<name> format.
* The special JERRY_BUILTINS macro specifies the basic config for all es5.1 builtins.
* Renamed all CONFIG_DISABLE_ES2015_<name> to JERRY_ES2015_<name> format.
* The special JERRY_ES2015 macro specifies the basic config for all es2015 builtins.
* Renamed UNICODE_CASE_CONVERSION to JERRY_UNICODE_CASE_CONVERSION.
* Renamed ENABLE_REGEXP_STRICT_MODE to JERRY_REGEXP_STRICT_MODE.
* All options (in this change) can have a value of 0 or 1.
* Renamed ENABLE_REGEXP_STRICT_MODE to JERRY_REGEXP_STRICT_MODE.
  JERRY_REGEXP_STRICT_MODE is set to 0 by default.
* Reworked CONFIG_ECMA_NUMBER_TYPE macro to JERRY_NUMBER_TYPE_FLOAT64 name and now
  it uses the value 1 for 64 bit floating point numbers and 0 for 32 bit floating point
  number.
  By default the 64-bit floating point number mode is enabled.
* All new JERRY_ defines can be used wit the `#if ENABLED (JERRY_...)` construct to
  test if the feature is enabled or not.
* Added/replaced a few config.h includes to correctly propagate the macro values.
* Added sanity checks for each macro to avoid incorrectly set values.
* Updated profile documentation.
* The CMake feature names are not updated at this point.

JerryScript-DCO-1.0-Signed-off-by: Peter Gal pgal.u-szeged@partner.samsung.com",issue,,".travis.yml, jerry-core/CMakeLists.txt, jerry-core/api/jerry-snapshot.c, jerry-core/api/jerry.c, jerry-core/config.h, jerry-core/debugger/debugger.c, jerry-core/ecma/base/ecma-gc.c, jerry-core/ecma/base/ecma-globals.h, jerry-core/ecma/base/ecma-helpers-conversion.c, jerry-core/ecma/base/ecma-helpers-number.c, jerry-core/ecma/base/ecma-helpers-string.c, jerry-core/ecma/base/ecma-helpers-value.c, jerry-core/ecma/base/ecma-helpers.c, jerry-core/ecma/base/ecma-helpers.h, jerry-core/ecma/base/ecma-init-finalize.c, jerry-core/ecma/base/ecma-literal-storage.c, jerry-core/ecma/base/ecma-module.c, jerry-core/ecma/base/ecma-module.h, jerry-core/ecma/builtin-objects/ecma-builtin-array-iterator-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-array-iterator-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-array-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-array-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-array.c, jerry-core/ecma/builtin-objects/ecma-builtin-array.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-arraybuffer-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-arraybuffer-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-arraybuffer.c, jerry-core/ecma/builtin-objects/ecma-builtin-arraybuffer.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-boolean-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-boolean-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-boolean.c, jerry-core/ecma/builtin-objects/ecma-builtin-boolean.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-date-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-date-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-date.c, jerry-core/ecma/builtin-objects/ecma-builtin-date.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-evalerror-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-evalerror-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-evalerror.c, jerry-core/ecma/builtin-objects/ecma-builtin-evalerror.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-global.c, jerry-core/ecma/builtin-objects/ecma-builtin-global.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-helpers-date.c, jerry-core/ecma/builtin-objects/ecma-builtin-helpers-json.c, jerry-core/ecma/builtin-objects/ecma-builtin-helpers-macro-defines.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-helpers-macro-undefs.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-helpers.c, jerry-core/ecma/builtin-objects/ecma-builtin-helpers.h, jerry-core/ecma/builtin-objects/ecma-builtin-internal-routines-template.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-iterator-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-iterator-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-json.c, jerry-core/ecma/builtin-objects/ecma-builtin-json.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-map-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-map-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-map.c, jerry-core/ecma/builtin-objects/ecma-builtin-map.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-math.c, jerry-core/ecma/builtin-objects/ecma-builtin-math.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-number-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-number-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-number.c, jerry-core/ecma/builtin-objects/ecma-builtin-number.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-object.c, jerry-core/ecma/builtin-objects/ecma-builtin-object.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-promise-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-promise-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-promise.c, jerry-core/ecma/builtin-objects/ecma-builtin-promise.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-rangeerror-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-rangeerror-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-rangeerror.c, jerry-core/ecma/builtin-objects/ecma-builtin-rangeerror.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-referenceerror-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-referenceerror-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-referenceerror.c, jerry-core/ecma/builtin-objects/ecma-builtin-referenceerror.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-regexp-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-regexp-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-regexp.c, jerry-core/ecma/builtin-objects/ecma-builtin-regexp.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-string-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-string-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-string.c, jerry-core/ecma/builtin-objects/ecma-builtin-string.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-symbol-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-symbol-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-symbol.c, jerry-core/ecma/builtin-objects/ecma-builtin-symbol.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-syntaxerror-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-syntaxerror-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-syntaxerror.c, jerry-core/ecma/builtin-objects/ecma-builtin-syntaxerror.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-typeerror-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-typeerror-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-typeerror.c, jerry-core/ecma/builtin-objects/ecma-builtin-typeerror.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-urierror-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-urierror-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-urierror.c, jerry-core/ecma/builtin-objects/ecma-builtin-urierror.inc.h, jerry-core/ecma/builtin-objects/ecma-builtins-internal.h, jerry-core/ecma/builtin-objects/ecma-builtins.c, jerry-core/ecma/builtin-objects/ecma-builtins.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-float32array-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-float32array-prototype.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-float32array.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-float32array.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-float64array-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-float64array-prototype.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-float64array.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-float64array.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int16array-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int16array-prototype.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int16array.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int16array.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int32array-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int32array-prototype.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int32array.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int32array.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int8array-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int8array-prototype.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int8array.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int8array.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray-helpers.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray-helpers.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray-prototype-template.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray-prototype.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray-template.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint16array-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint16array-prototype.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint16array.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint16array.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint32array-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint32array-prototype.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint32array.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint32array.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint8array-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint8array-prototype.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint8array.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint8array.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint8clampedarray-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint8clampedarray-prototype.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint8clampedarray.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint8clampedarray.inc.h, jerry-core/ecma/operations/ecma-array-object.c, jerry-core/ecma/operations/ecma-array-object.h, jerry-core/ecma/operations/ecma-arraybuffer-object.c, jerry-core/ecma/operations/ecma-arraybuffer-object.h, jerry-core/ecma/operations/ecma-boolean-object.c, jerry-core/ecma/operations/ecma-comparison.c, jerry-core/ecma/operations/ecma-conversion.c, jerry-core/ecma/operations/ecma-eval.c, jerry-core/ecma/operations/ecma-exceptions.c, jerry-core/ecma/operations/ecma-function-object.c, jerry-core/ecma/operations/ecma-function-object.h, jerry-core/ecma/operations/ecma-get-put-value.c, jerry-core/ecma/operations/ecma-iterator-object.c, jerry-core/ecma/operations/ecma-iterator-object.h, jerry-core/ecma/operations/ecma-jobqueue.c, jerry-core/ecma/operations/ecma-jobqueue.h, jerry-core/ecma/operations/ecma-lex-env.c, jerry-core/ecma/operations/ecma-lex-env.h, jerry-core/ecma/operations/ecma-map-object.c, jerry-core/ecma/operations/ecma-map-object.h, jerry-core/ecma/operations/ecma-number-object.c, jerry-core/ecma/operations/ecma-objects.c, jerry-core/ecma/operations/ecma-objects.h, jerry-core/ecma/operations/ecma-promise-object.c, jerry-core/ecma/operations/ecma-promise-object.h, jerry-core/ecma/operations/ecma-reference.c, jerry-core/ecma/operations/ecma-reference.h, jerry-core/ecma/operations/ecma-regexp-object.c, jerry-core/ecma/operations/ecma-regexp-object.h, jerry-core/ecma/operations/ecma-string-object.c, jerry-core/ecma/operations/ecma-symbol-object.c, jerry-core/ecma/operations/ecma-symbol-object.h, jerry-core/ecma/operations/ecma-typedarray-object.c, jerry-core/ecma/operations/ecma-typedarray-object.h, jerry-core/include/jerryscript-port.h, jerry-core/jcontext/jcontext.h, jerry-core/lit/lit-char-helpers.c, jerry-core/lit/lit-magic-strings.inc.h, jerry-core/parser/js/byte-code.h, jerry-core/parser/js/js-lexer.c, jerry-core/parser/js/js-lexer.h, jerry-core/parser/js/js-parser-expr.c, jerry-core/parser/js/js-parser-internal.h, jerry-core/parser/js/js-parser-module.c, jerry-core/parser/js/js-parser-scanner.c, jerry-core/parser/js/js-parser-statm.c, jerry-core/parser/js/js-parser-util.c, jerry-core/parser/js/js-parser.c, jerry-core/parser/js/js-parser.h, jerry-core/parser/regexp/re-bytecode.c, jerry-core/parser/regexp/re-bytecode.h, jerry-core/parser/regexp/re-compiler.c, jerry-core/parser/regexp/re-compiler.h, jerry-core/parser/regexp/re-parser.c, jerry-core/parser/regexp/re-parser.h, jerry-core/profiles/README.md, jerry-core/profiles/es5.1.profile, jerry-core/profiles/minimal.profile, jerry-core/vm/vm-stack.c, jerry-core/vm/vm-stack.h, jerry-core/vm/vm.c, jerry-core/vm/vm.h, targets/curie_bsp/setup.py, targets/tizenrt-artik053/apps/jerryscript/jerry_main.c, tools/gen-magic-strings.py"
Commit,1fba8901d6d8f11dd1c8bcbe594653e802b1477e,"Ensure that Symbol.toStringTag property is copied to buffer as a cesu8 string (#2772)

This path fixes #2769.

JerryScript-DCO-1.0-Signed-off-by: Robert Fancsik frobert@inf.u-szeged.hu",ensure,,"jerry-core/ecma/builtin-objects/ecma-builtin-helpers.c, tests/jerry/es2015/regression-test-issue-2769.js"
Commit,dfe7ff8ddb16476e5e11fdb95453b70413a13273,"Add missing builtin object type checks from ecma_object_check_class_name_is_object (#2780)

This patch fixes #2779 and the same issue for the Symbol.prototype object, also fixes the check
for the Iterator/ArrayIterator object as well since these checks macro guards were misplaced.

JerryScript-DCO-1.0-Signed-off-by: Robert Fancsik frobert@inf.u-szeged.hu",issue,,"jerry-core/ecma/operations/ecma-objects.c, tests/jerry/es2015/regression-test-issue-2779.js"
Commit,e4fee93b92421b6bbc8ca170b250fb18431775e5,"Fix the JSON stringify context abort in case of error (#2776)

This patch fixes #2774 and fixes #2775 as well.
Also add a shortcut to access the length of the array in `ecma_builtin_json_array`.

JerryScript-DCO-1.0-Signed-off-by: Robert Fancsik frobert@inf.u-szeged.hu",access,,"jerry-core/ecma/builtin-objects/ecma-builtin-json.c, tests/jerry/fail/regression-test-issue-2774.js, tests/jerry/fail/regression-test-issue-2775.js"
Commit,cffb299f37206679f7f1b7d740a952ce2fa220ba,"Ensure that symbol properties can be set via computed object literals (#2747)

JerryScript-DCO-1.0-Signed-off-by: Robert Fancsik frobert@inf.u-szeged.hu",ensure,,"jerry-core/vm/vm.c, tests/jerry/es2015/symbol-computed-object-literal.js"
Commit,2dd854d28ba381846980665256b941e569d4c85d,"Ensure that ecma_get_number throws error for symbol values. (#2744)

This patch fixes #2743.

JerryScript-DCO-1.0-Signed-off-by: Robert Fancsik frobert@inf.u-szeged.hu",ensure,,"jerry-core/ecma/operations/ecma-conversion.c, tests/jerry/es2015/regression-test-issue-2743.js"
Commit,243e14ac21b355a7f458f680dc93f690024d373e,"Reduce the memory allocations while getting a string's length property (#2736)

This patch reduces the number of string to string object conversion during property managing operations,
via access the length property directly from the string instead of the newly created string object.

JerryScript-DCO-1.0-Signed-off-by: Robert Fancsik frobert@inf.u-szeged.hu",access,,jerry-core/ecma/operations/ecma-get-put-value.c
Commit,1ff322b72f95ce4f3048056d39e8387ad943ffb8,"Ensure that symbol properties are not listed in ecma_builtin_list_lazy_property_names (#2734)

This patch fixes #2733.

JerryScript-DCO-1.0-Signed-off-by: Robert Fancsik frobert@inf.u-szeged.hu",ensure,,"jerry-core/ecma/builtin-objects/ecma-builtins.c, tests/jerry/es2015/regression-test-issue-2733.js"
Commit,772a88050bfdcd119f5165f24009d4ab6433b76e,"Fix buffer overflow while printing unhandled exception (#2710)

Fixes #2675

JerryScript-DCO-1.0-Signed-off-by: Akos Kiss akiss@inf.u-szeged.hu",exception,,jerry-main/main-unix.c
Commit,e8502fa8cc41870ce95b6f9d8b1f9db43b2bc37a,"Fix class extends value (#2662)

This patch fixes #2658 and ensures that when a class extends value is null and the class has no explicit constructor
the proper error is raised during constructing a class instance.

JerryScript-DCO-1.0-Signed-off-by: Robert Fancsik frobert@inf.u-szeged.hu",null,,"jerry-core/ecma/operations/ecma-function-object.c, tests/jerry/es2015/regression-test-issue-2658.js"
Commit,af91072f4428e8cf2d2f7fa9a537a74386bb7288,"Ensure that ecma_builtin_json_str_helper uses [[DefineOwnProperty]] internal method (#2665)

This patch fixes #2652 and fixes #2653 as well, also reverts #2521.
Related part of the standard ECMAScript v5.1 15.12.3.10.

JerryScript-DCO-1.0-Signed-off-by: Robert Fancsik frobert@inf.u-szeged.hu",ensure,,"jerry-core/ecma/builtin-objects/ecma-builtin-json.c, tests/jerry/regression-test-issue-2652-2653.js"
Commit,1068b07cbe04b8c296e480fbc101ab7636099e17,"Ensure that inner classes do not inherit the parent's class HAS_SUPER flag. (#2669)

This patch fixes #2667.

JerryScript-DCO-1.0-Signed-off-by: Robert Fancsik frobert@inf.u-szeged.hu",ensure,,"jerry-core/parser/js/js-parser-expr.c, tests/jerry/es2015/regression-test-issue-2667.js"
Commit,ae91800e4b8494805fafa29df41b484c8d10665b,"Ensure fresh Python 2.7 on Trusty and compatible Intervaltree (#2645)

Recent failures of the Mbed OS target came from two independent
issues:
- some python packages started requiring Python>=2.7.10, and
- the latest Intervaltree 3.0.0 release was released broken.

This patch ensures a fresh python by 'lying' to the CI that this
is a Python project (Python images on the CI come with a recent
interpreter, not with the one shipped as default with the OS), and
locks Intervaltree to a stable version.

JerryScript-DCO-1.0-Signed-off-by: Akos Kiss akiss@inf.u-szeged.hu",ensure,,".travis.yml, targets/mbedos5/Makefile.travis"
Commit,a1595fa23ada22f4b692df4ea5fd69f081aed33f,"Fix possible failure in backtrace info (#2643)

Make sure to ignore static snapshots when sending backtrace information to the debugger.
The `JMEM_SET_NON_NULL_POINTER` macro requires the frame context's `bytecode_header_p` pointer to be a heap pointer, but due to the static snapshot it might not be, causing an assertion failure.

JerryScript-DCO-1.0-Signed-off-by: Daniel Balla dballa@inf.u-szeged.hu",failure,,jerry-core/debugger/debugger.c
Commit,c6a2fd5d3d93efe4bb55613182e06e451fee63b0,"Fix an issue while debugging with static snapshots (#2606)

The issue was found when debugging IoT.js with static snapshots turned on, if an error was thrown an assertion failure was caused. The reason is the frame context's bytecode_header_p pointer was not a heap pointer. The jerry_debugger_breakpoint_hit function tries to set a compressed pointer which points to bytecode_header_p with the JMEM_CP_SET_NON_NULL_POINTER macro, which has an assertion that requires the above mentioned bytecode_header_p to be a heap pointer, which is obviously not.


Co-authored-by: Robert Fancsik frobert@inf.u-szeged.hu
JerryScript-DCO-1.0-Signed-off-by: Daniel Balla dballa@inf.u-szeged.hu",failure,,jerry-core/vm/vm.c
Commit,6dfa4efbfbd9c114ef767962b94fb7900fab963f,"Remove unnecessary check from VM_OC_NOT (#2622)

This patch removes the ECMA_IS_VALUE_ERROR check from VM_OC_NOT, since the general toBoolean operation cannot throw an exception.

JerryScript-DCO-1.0-Signed-off-by: Robert Fancsik frobert@inf.u-szeged.hu",exception,,"jerry-core/vm/opcodes.c, jerry-core/vm/opcodes.h, jerry-core/vm/vm.c"
Commit,3d33d3258ade1608cd55054a7059e081f9daaf23,"Rename a regression test to match the issue number (#2613)

There was a typo in a regression test name, referencing to a different pull request rather than the issue it fixes.

JerryScript-DCO-1.0-Signed-off-by: Daniel Balla dballa@inf.u-szeged.hu",issue,,tests/jerry/regression-test-issue-1821.js
Commit,47fa5904b1287d90dc00b094d99e52ded86457c6,"Improve the evaluate requests (#2583)

Currently it evaluates the given expression in the context of the top most stack frame.
The expression should access to any variables and arguments that are in the scope chain.
Implement the eval_at request with the level of the scope chain as a further argument.

JerryScript-DCO-1.0-Signed-off-by: Robert Sipka rsipka.uszeged@partner.samsung.com",access,,"jerry-core/debugger/debugger.c, jerry-core/ecma/base/ecma-globals.h, jerry-core/include/jerryscript-debugger.h, jerry-core/vm/vm.c, jerry-debugger/jerry_client.py, jerry-debugger/jerry_client_ws.py, tests/debugger/do_eval_at.cmd, tests/debugger/do_eval_at.expected, tests/debugger/do_eval_at.js, tests/debugger/do_help.expected"
Commit,ecf385888f42dffd8ab664ff82d98365712bbd5a,"Disable class Array/%TypedArray%.prototype.{slice, map, concat, filter, splice} related tests (#2588)

This patch fixes #2587.
The reason of disabling these tests is that the current implementation slightly differs from the related part of the standard (ECMA-262 v6, 9.4.2.3.6.d.1).
This part requires the hidden Symbol.@@species property, hence this functionality has not been implemented yet in the project.
Also add the related test case to prevent further errors.

JerryScript-DCO-1.0-Signed-off-by: Robert Fancsik frobert@inf.u-szeged.hu",prevent,,"jerry-core/ecma/operations/ecma-array-object.c, tests/jerry/es2015/class-inheritance-builtin-array.js, tests/jerry/es2015/class-inheritance-builtin-typedarray.js, tests/jerry/es2015/regression-test-issue-2587.js"
Commit,3faec790714f5939332b910cdf0e81444b4f21dd,"Reduce ecma_builtin_helper_def_prop arguments (#2585)

This patch uses the ECMA_PROPERTY_CONFIGURABLE[_ENUMERABLE_[WRITABLE]] marco to pass the options instead of using 3 boolean arguments for it.

JerryScript-DCO-1.0-Signed-off-by: Robert Fancsik frobert@inf.u-szeged.hu",pass,,"jerry-core/ecma/builtin-objects/ecma-builtin-array-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-helpers.c, jerry-core/ecma/builtin-objects/ecma-builtin-helpers.h, jerry-core/ecma/builtin-objects/ecma-builtin-json.c, jerry-core/ecma/builtin-objects/ecma-builtin-string-prototype.c, jerry-core/ecma/operations/ecma-array-object.c, jerry-core/ecma/operations/ecma-lex-env.c, jerry-core/ecma/operations/ecma-objects.c, jerry-core/ecma/operations/ecma-regexp-object.c"
